time_s,r1_x_km,r1_y_km,r1_z_km,r2_x_km,r2_y_km,r2_z_km,distance_km
11050.0,5949.727551131753,1534.8745230718373,3341.738189400539,6003.946151645224,2902.521486664443,2107.398147364215,1843.0933815300696
11055.0,5955.305011235,1563.8863257872124,3318.2213616363856,6000.981887797722,2928.2919177576778,2079.953688149518,1843.0940908307916
11060.0,5960.709041208076,1592.852585072597,3294.607900777192,5997.842814812537,2953.9770474451634,2052.448639699299,1843.0947748536134
11065.0,5965.939481980578,1621.7724569210666,3270.8984935565395,5994.529022843763,2979.5761268827478,2024.8838027975282,1843.0954336646412
11070.0,5970.996179546496,1650.6450986634295,3247.093829522284,5991.040607150101,3005.088409728692,1997.2599799862503,1843.096067331665
11075.0,5975.878984968926,1679.469668993033,3223.1946010164056,5987.377668092183,3030.5131521656863,1969.5779755420328,1843.096675924141
11080.0,5980.587754384634,1708.2453279904448,3199.201503154847,5983.5403111298,3055.8496129227237,1941.8385954524567,1843.0972595131766
11085.0,5985.122349008466,1736.9712371481733,3175.115233807209,5979.528646818932,3081.097053296966,1914.0426473924556,1843.0978181715257
11090.0,5989.482635137623,1765.6465593953162,3150.936493576381,5975.342790808653,3106.254737175511,1886.190940700654,1843.0983519735755
11095.0,5993.668484155762,1794.2704591221725,3126.6659857780924,5970.982863837875,3131.3219310570757,1858.2842863556473,1843.098860995326
11100.0,5997.679772536966,1822.8421022048133,3102.3044164203766,5966.448991731938,3156.2979040736127,1830.3234969522239,1843.0993453143815
11105.0,6001.516381849558,1851.3606560296055,3077.85249418296,5961.741305399058,3181.181928011851,1802.309386677548,1843.0998050099415
11110.0,6005.178198759753,1879.8252895177004,3053.3109303965675,5956.859940826616,3205.9732773347496,1774.242771287288,1843.1002401627816
11115.0,6008.665115035186,1908.2351731494743,3028.6804390221428,5951.805039077307,3230.671229202886,1746.124468081696,1843.1006508552457
11120.0,6011.977027548257,1936.5894789889285,3003.9617366299963,5946.576746285112,3255.27506349575,1717.9552958816455,1843.101037171223
11125.0,6015.113838279346,1964.8873807080317,2979.1555423788745,5941.1752136511595,3279.7840628329736,1689.7360750046178,1843.1013991961486
11130.0,6018.075454319874,1993.1280536110376,2954.262577994944,5935.600597439397,3304.197512595473,1661.4676272406439,1843.1017370169802
11135.0,6020.861787875205,2021.3106746587368,2929.2835677507023,5929.853058972135,3328.514700946503,1633.150775828204,1843.1020507221813
11140.0,6023.472756267404,2049.4344224926713,2904.2192384438154,5923.9327646254405,3352.7349188526473,1604.7863454300805,1843.102340401717
11145.0,6025.908281937844,2077.498477459296,2879.0703193758723,5917.839885824363,3376.8574601047085,1576.3751621091653,1843.102606147035
11150.0,6028.168292449648,2105.502021634096,2853.8375423310667,5911.574599038029,3400.8816213385244,1547.918053304231,1843.1028480510465
11155.0,6030.252720490003,2133.4442388456505,2828.5216415548043,5905.137085774577,3424.806702055703,1519.4158478056518,1843.1030662081212
11160.0,6032.161503872302,2161.3243146996474,2803.123353732239,5898.527532575947,3448.6320046442684,1490.8693757310903,1843.1032607140685
11165.0,6033.894585538138,2189.1414366028466,2777.643417966723,5891.74613101251,3472.3568343992165,1462.2794685011404,1843.1034316661169
11170.0,6035.451913559156,2216.894793786993,2752.0825757581997,5884.79307767757,3495.980499543006,1433.6469588149273,1843.1035791629129
11175.0,6036.83344113874,2244.5835773326767,2726.441570981511,5877.668574181685,3519.502311245931,1404.972680625677,1843.1037033044865
11180.0,6038.039126613566,2272.2069801931375,2700.7211498646466,5870.37282714687,3542.921583646446,1376.2574691162388,1843.1038041922584
11185.0,6039.06893345497,2299.7641972180145,2674.9220609669032,5862.906048200629,3566.237633871368,1347.5021606745727,1843.103881929011
11190.0,6039.922830270202,2327.2544251770496,2649.045055156991,5855.2684539698475,3589.4497820560064,1318.7075928692054,1843.10393661887
11195.0,6040.60079080351,2354.676862783725,2623.0908855910616,5847.4602660745395,3612.557351364215,1289.8746044246402,1843.1039683673018
11200.0,6041.102793937061,2382.030710718849,2597.060307690667,5839.481711121431,3635.5596680083313,1261.0040351967402,1843.103977281089
11205.0,6041.428823691728,2409.315171654087,2570.954079120653,5831.333020697412,3658.4560612690457,1232.0967261480725,1843.1039634683177
11210.0,6041.578869227719,2436.5294502754314,2544.7729597669804,5823.014431362834,3681.2458635151697,1203.1535193232196,1843.1039270383592
11215.0,6041.552924845052,2463.6727533066137,2518.517711714485,5814.526184644653,3703.928410223313,1174.1752578240587,1843.1038681018565
11220.0,6041.3509899838655,2490.7442895324584,2492.189099224563,5805.868527029438,3726.503039997484,1145.1627857850062,1843.1037867707091
11225.0,6040.9730692246085,2517.7432698221824,2465.787888712798,5797.041709956212,3748.969094588572,1116.116948348232,1843.1036831580518
11230.0,6040.419172288038,2544.6689071526166,2439.3148487265203,5788.045989809172,3771.3259189137616,1087.0385916388414,1843.1035573782485
11235.0,6039.689314035101,2571.5204166313943,2412.7707499222975,5778.881627910239,3793.5728610758392,1057.9285627400334,1843.1034095468622
11240.0,6038.783514466633,2598.297015520045,2386.1563650433695,5769.548890511468,3815.7092723824076,1028.7877096682178,1843.1032397806525
11245.0,6037.701798722929,2624.9979232570568,2359.4724688970095,5760.048048787317,3837.734507365014,999.6168813481137,1843.103048197549
11250.0,6036.44419708314,2651.6223614808505,2332.719838331835,5750.379378826765,3859.6479237981707,970.4169275878181,1843.102834916639
11255.0,6035.010744964536,2678.1695540527057,2305.8992522150447,5740.543161625279,3881.4488827182886,941.1886990538421,1843.10260005815
11260.0,6033.401482921604,2704.638727079617,2279.0114914096034,5730.539683076642,3903.136748442514,911.933047246127,1843.1023437434342
11265.0,6031.616456644999,2731.029108937081,2252.057338751362,5720.369233964636,3924.710888587463,882.650824473033,1843.1020660949478
11270.0,6029.65571696034,2757.3399302918215,2225.037579026118,5710.032109954566,3946.170674087863,853.3428838262998,1843.1017672362404
11275.0,6027.519319826855,2783.57042412445,2197.9529989466173,5699.528611584663,3967.5154792150965,824.0100791559883,1843.1014472919303
11280.0,6025.2073263358725,2809.71982575205,2170.8043871295004,5688.859044257313,3988.7446815956464,794.6532650453946,1843.1011063876977
11285.0,6022.71980270916,2835.7873728507084,2143.5925340721833,5678.023718230165,4009.857662229434,765.2732967859444,1843.1007446502522
11290.0,6020.0568202971135,2861.772305477957,2116.3182321296895,5667.022948607083,4030.8538055080726,735.8710303520634,1843.1003622073313
11295.0,6017.218455576793,2887.6738660951637,2088.9822754914244,5655.857055328947,4051.7324992330023,706.4473223760289,1843.0999591876741
11300.0,6014.204790149795,2913.491299589843,2061.5854601578862,5644.526363164334,4072.493134633543,677.0030301227976,1843.0995357210038
11305.0,6011.015910739999,2939.2238532978986,2034.1285839173343,5633.031201700025,4093.135106384831,647.5390114648188,1843.0990919380154
11310.0,6007.6519091911305,2964.8707770257924,2006.612446322391,5621.371905331392,4113.657812625664,618.0561248568238,1843.0986279703554
11315.0,6004.1128824641955,2990.431323072647,1979.0378486665984,5609.548813252626,4134.060654976229,588.5552293106014,1843.0981439505981
11320.0,6000.39893263475,3015.9047462522635,1951.405593960922,5597.5622694468375,4154.343038555749,559.0371843697532,1843.0976400122404
11325.0,5996.51016689002,3041.290303915082,1923.7164869101946,5585.412622675998,4174.504372000009,529.5028500844352,1843.0971162896708
11330.0,5992.446697525876,3066.587255970051,1895.9713338895178,5573.100226470746,4194.5440674787815,499.95308698607863,1843.0965729181648
11335.0,5988.208641943647,3091.7948649064365,1868.1709429206073,5560.625439120064,4214.4615407131505,470.38875606210524,1843.0960100338525
11340.0,5983.796122646787,3116.9123958155405,1840.3161236480914,5547.988623660782,4234.256210992729,440.8107187306175,1843.0954277737155
11345.0,5979.209267237387,3141.9391164123626,1812.407687315755,5535.190147866977,4253.9275011927675,411.21983681508107,1843.0948262755521
11350.0,5974.448208412542,3166.87429705716,1784.4464467427442,5522.230384239203,4273.474837791166,381.6169725189979,1843.0942056779775
11355.0,5969.513083960559,3191.7172107769534,1756.433216299715,5509.109709993596,4292.897650885361,352.0029884005593,1843.0935661203923
11360.0,5964.404036757011,3216.467133286939,1728.3688118849352,5495.828507050826,4312.19537420913,322.3787473472944,1843.0929077429687
11365.0,5959.121214760658,3241.123343011829,1700.2540509003459,5482.387162024925,4331.3674451492625,292.74511255070576,1843.0922306866325
11370.0,5953.664771009193,3265.6851211071094,1672.0897522275725,5468.786066211958,4350.4133047621435,263.1029474808969,1843.0915350930459
11375.0,5948.034863614848,3290.1517514802176,1643.876736203891,5455.025615578569,4369.332397790215,233.45311586118746,1843.0908211045864
11380.0,5942.231655759855,3314.5225208116412,1615.6158245981514,5441.10621075038,4388.124172678332,203.79648164272683,1843.0900888643284
11385.0,5936.255315691748,3338.7967185759358,1587.307840586658,5427.028257000249,4406.788081590016,174.13390897909275,1843.0893385160289
11390.0,5930.10601671851,3362.9736370626515,1558.9536087290048,5412.7921642363945,4425.323580423582,144.46626220089016,1843.0885702041035
11395.0,5923.783937203586,3387.0525713971915,1530.5539549438724,5398.398346990388,4443.730128828171,114.7944057903406,1843.0877840736134
11400.0,5917.289260560725,3411.0328195615657,1502.1097064847884,5383.847224404994,4462.007190219657,85.11920435587759,1843.0869802702434
11405.0,5910.622175248686,3434.913682415113,1473.6216919158037,5369.139220221873,4480.154231796471,55.441522606688935,1843.0861589402823
11410.0,5903.782874765792,3458.6944637150405,1445.0907410872214,5354.274762769174,4498.170724555259,25.762225327353928,1843.0853202306066
11415.0,5896.771557644332,3482.3744701369783,1416.517685111195,5339.254284948958,4516.056143306477,-3.917822647621076,1843.0844642886627
11420.0,5889.588427444805,3505.953011295394,1387.9033563373316,5324.078224224501,4533.809966689858,-33.59775645921825,1843.0835912624464
11425.0,5882.233692750031,3529.4293997639343,1359.2485883282488,5308.747022607459,4551.4316771897575,-63.27671124933696,1843.0827013004828
11430.0,5874.7075671591,3552.802951095674,1330.5542158350993,5293.261126644894,4568.920761150389,-92.95382218621957,1843.081794551814
11435.0,5867.010269281178,3576.07298384329,1301.821074773053,5277.620987406173,4586.276708790943,-122.62822448988001,1843.0808711659695
11440.0,5859.142022729153,3599.238819579125,1273.050002196747,5261.827060469729,4603.499014220607,-152.29905345752894,1843.0799312929596
11445.0,5851.103056113151,3622.2997829151855,1244.2418362757019,5245.879805909674,4620.587175453436,-181.9654444889975,1843.0789750832485
11450.0,5842.893603033886,3645.2552015230344,1215.397416269701,5229.779688282305,4637.540694423145,-211.62653311215848,1843.0780026877392
11455.0,5834.5139020758725,3668.1044061536013,1186.5175825041397,5213.527176612452,4654.359076997757,-241.2814550083428,1843.0770142577512
11460.0,5825.964196800476,3690.846730656892,1157.6031763453402,5197.12274437971,4671.041832994148,-270.92934603775353,1843.0760099450067
11465.0,5817.2447357388355,3713.48151200162,1128.6550401758354,5180.566869504522,4687.588476192468,-300.5693422648724,1843.0749899016073
11470.0,5808.355772384618,3736.008090294736,1099.6740173696219,5163.860034334148,4703.998524350455,-330.2005799838627,1843.0739542800202
11475.0,5799.297565186642,3758.42580880087,1070.6609522673823,5147.002725628488,4720.271499217612,-359.8221957439634,1843.0729032330503
11480.0,5790.070377541338,3780.7340139616713,1041.6166901516801,5129.995434545783,4736.406926549286,-389.4333263748774,1843.0718369138358
11485.0,5780.674477785074,3802.932055415067,1012.5420772221227,5112.8386566281715,4752.40433612061,-419.0331090121503,1843.0707554758153
11490.0,5771.110139186327,3825.0192860144193,983.4379605704988,5095.532891787139,4768.26326174034,-448.6206811225413,1843.0696590727161
11495.0,5761.377639937709,3846.9950618475814,954.3051881558879,5078.078644288814,4783.983241264562,-478.1951805293832,1843.0685478585365
11500.0,5751.477263147853,3868.8587422558735,925.1446087797441,5060.476422739142,4799.56381661028,-507.7557454379325,1843.0674219875214
11505.0,5741.409296833138,3890.609689852947,895.9570720609538,5042.726740068943,4815.0045337688925,-537.3015144607081,1843.0662816141498
11510.0,5731.174033909281,3912.247270543558,866.7434284108676,5024.830113518817,4830.304942819533,-566.8316266428175,1843.0651268931133
11515.0,5720.771772182781,3933.770853542248,837.5045290083096,5006.7870646239435,4845.464597942301,-596.3452214872706,1843.0639579792955
11520.0,5710.202814342211,3955.1798113919167,808.2412257745631,4988.598119198737,4860.483057431365,-625.8414389802797,1843.0627750277579
11525.0,5699.467467949371,3976.4735199823062,778.9543713483324,4970.263807321388,4875.359883707945,-655.3194196165446,1843.0615781937163
11530.0,5688.56604543029,3997.6513585683774,749.6448190606843,4951.784663318264,4890.094643333169,-684.7783044245233,1843.0603676325247
11535.0,5677.498864066092,4018.71270978859,720.3134229099684,4933.161225748198,4904.686907020814,-714.2172349916858,1843.059143499659
11540.0,5666.266245983711,4039.6569596830886,690.9610375367153,4914.39403738664,4919.136249649915,-743.6353534897527,1843.057905950694
11545.0,5654.868518146455,4060.4834977117735,661.5885181985175,4895.483645209689,4933.442250277254,-773.0318026999139,1843.0566551412865
11550.0,5643.30601234445,4081.1917167722854,632.1967207448909,4876.430600377997,4947.604492149724,-802.4057260380317,1843.0553912271605
11555.0,5631.579065184905,4101.78101321788,602.7865015921176,4857.2354582205535,4961.622562716569,-831.756267579823,1843.054114364081
11560.0,5619.688018082265,4122.250786875198,573.3587176980712,4837.898778218344,4975.4960536414965,-861.082572086022,1843.0528247078412
11565.0,5607.633217248207,4142.600441061937,543.9142265370275,4818.42112398787,4989.224560814669,-890.3837850275225,1843.0515224142468
11570.0,5595.415013681491,4162.829382604423,514.453886074457,4798.803063264582,5002.807684364562,-919.6590526105007,1843.0502076390876
11575.0,5583.03376315767,4182.937021855064,484.97855474180466,4779.045167886152,5016.245028669711,-948.9075218015113,1843.04888053813
11580.0,5570.489826218674,4202.922772709716,455.4890914112544,4759.148013775645,5029.536202370307,-978.1283403525662,1843.0475412670933
11585.0,5557.783568162219,4222.786052624934,425.9863553704796,4739.112180924568,5042.680818379694,-1007.3206568261853,1843.04618998163
11590.0,5544.915359031103,4242.526282635114,396.47120629738197,4718.938253375787,5055.6784938957135,-1036.4836206204259,1843.0448268373132
11595.0,5531.885573602356,4262.1428873695395,366.9445042348191,4698.626819206336,5068.52885041194,-1065.6163819938834,1843.0434519896137
11600.0,5518.694591376229,4281.635295069313,337.4071095653181,4678.1784705101045,5081.231513728781,-1094.7180920906717,1843.042065593883
11605.0,5505.342796565073,4301.002937604183,307.859882985783,4657.593803380392,5093.786113964442,-1123.7879029653702,1843.0406678053362
11610.0,5491.830578082055,4320.2452504892635,278.30368548218865,4636.873417892371,5106.192285565785,-1152.824967607949,1843.0392587790348
